Substance name,EC/List no.,CAS no.,BAS number,Product-type,Review Programme flag,New active substance flag,Annex I substance flag,Inclusion Category,Approval start date,Approval end date,Evaluating competent authority,Approval status,Assessment status,Assessment sub-status,Legal act,Link to legal act,R4BP asset number,Candidate for substitution,Factsheet URL,Related authorised biocidal products,RML ID,Substance information page
Silver chloride,232-033-3,7783-90-6,1380,PT04-Food and feed area,false,true,false,0,,,Sweden,,Initial application for approval in progress,Competent authority evaluation,Decision 2014/227/EU,http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32014D0227,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1380/PT04,0,100.029.121,https://echa.europa.eu/substance-information/-/substanceinfo/100.029.121
Silver chloride,232-033-3,7783-90-6,1380,PT05-Drinking water,true,false,false,0,,,Sweden,Not approved,,,Decision 2014/227/EU,http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32014D0227,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1380/PT05,0,100.029.121,https://echa.europa.eu/substance-information/-/substanceinfo/100.029.121
Silver chloride,232-033-3,7783-90-6,1380,PT06-Preservatives for products during storage,true,false,false,0,,,Sweden,,Initial application for approval in progress,Competent authority evaluation,,,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1380/PT06,0,100.029.121,https://echa.europa.eu/substance-information/-/substanceinfo/100.029.121
Silver chloride,232-033-3,7783-90-6,1380,PT07-Film preservatives,true,false,false,0,,,Sweden,,Initial application for approval in progress,Competent authority evaluation,,,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1380/PT07,0,100.029.121,https://echa.europa.eu/substance-information/-/substanceinfo/100.029.121
Silver chloride,232-033-3,7783-90-6,1380,"PT09-Fibre, leather, rubber and polymerised materials preservatives",true,false,false,0,,,Sweden,,Initial application for approval in progress,Competent authority evaluation,,,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1380/PT09,0,100.029.121,https://echa.europa.eu/substance-information/-/substanceinfo/100.029.121
Silver chloride,232-033-3,7783-90-6,1380,PT10-Construction material preservatives,true,false,false,0,,,-,No longer supported,,,Decision (EU) 2018/1622 ,http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1380/PT10,0,100.029.121,https://echa.europa.eu/substance-information/-/substanceinfo/100.029.121
Silver chloride,232-033-3,7783-90-6,1380,PT11-Preservatives for liquid-cooling and processing systems,true,false,false,0,,,-,No longer supported,,,Decision (EU) 2018/1622 ,http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1380/PT11,0,100.029.121,https://echa.europa.eu/substance-information/-/substanceinfo/100.029.121
Silver chloride,232-033-3,7783-90-6,1380,PT13-Working or cutting fluid preservatives,true,false,false,0,,,Sweden,Not approved,,,Decision 2014/227/EU,http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32014D0227,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1380/PT13,0,100.029.121,https://echa.europa.eu/substance-information/-/substanceinfo/100.029.121
Silver copper zeolite,868-573-7,130328-19-7,1446,PT02-Disinfectants and algaecides not intended for direct application to humans or animals,true,false,false,0,,,Sweden,Not approved,,,Decision (EU) 2019/1973,http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32019D1973,-,No,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1446/PT02,0,100.240.919,https://echa.europa.eu/substance-information/-/substanceinfo/100.240.919
Silver copper zeolite,868-573-7,130328-19-7,1446,PT04-Food and feed area,true,false,false,0,,,Sweden,Not approved,,,Commission Implementing Decision (EU) 2023/2377,http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32023D2377,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1446/PT04,0,100.240.919,https://echa.europa.eu/substance-information/-/substanceinfo/100.240.919
Silver copper zeolite,868-573-7,130328-19-7,1446,PT05-Drinking water,true,false,false,0,,,Sweden,No longer supported,,,Decision (EU) 2018/1622 ,http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1446/PT05,0,100.240.919,https://echa.europa.eu/substance-information/-/substanceinfo/100.240.919
Silver copper zeolite,868-573-7,130328-19-7,1446,PT07-Film preservatives,true,false,false,0,,,Sweden,Not approved,,,Decision (EU) 2019/1973,http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32019D1973,-,No,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1446/PT07,0,100.240.919,https://echa.europa.eu/substance-information/-/substanceinfo/100.240.919
Silver copper zeolite,868-573-7,130328-19-7,1446,"PT09-Fibre, leather, rubber and polymerised materials preservatives",true,false,false,0,,,Sweden,,Initial application for approval in progress,Opinion development by BPC,,,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1446/PT09,0,100.240.919,https://echa.europa.eu/substance-information/-/substanceinfo/100.240.919
Silver nitrate,231-853-9,7761-88-8,1381,PT01-Human hygiene,true,false,false,0,,,Sweden,,Initial application for approval in progress,Competent authority evaluation,,,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1381/PT01,0,100.028.958,https://echa.europa.eu/substance-information/-/substanceinfo/100.028.958
Silver nitrate,231-853-9,7761-88-8,1381,PT02-Disinfectants and algaecides not intended for direct application to humans or animals,false,true,false,0,,,Sweden,,Initial application for approval in progress,Competent authority evaluation,,,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1381/PT02,0,100.028.958,https://echa.europa.eu/substance-information/-/substanceinfo/100.028.958
Silver nitrate,231-853-9,7761-88-8,1381,PT03-Veterinary hygiene,false,true,false,0,,,Sweden,,Initial application for approval in progress,Competent authority evaluation,,,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1381/PT03,0,100.028.958,https://echa.europa.eu/substance-information/-/substanceinfo/100.028.958
Silver nitrate,231-853-9,7761-88-8,1381,PT04-Food and feed area,false,true,false,0,,,Sweden,,Initial application for approval in progress,Competent authority evaluation,,,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1381/PT04,0,100.028.958,https://echa.europa.eu/substance-information/-/substanceinfo/100.028.958
Silver nitrate,231-853-9,7761-88-8,1381,PT05-Drinking water,false,true,false,0,,,Sweden,,Initial application for approval in progress,Competent authority evaluation,,,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1381/PT05,0,100.028.958,https://echa.europa.eu/substance-information/-/substanceinfo/100.028.958
Silver nitrate,231-853-9,7761-88-8,1381,PT06-Preservatives for products during storage,false,true,false,0,,,Sweden,No longer supported,,,,,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1381/PT06,0,100.028.958,https://echa.europa.eu/substance-information/-/substanceinfo/100.028.958
Silver nitrate,231-853-9,7761-88-8,1381,PT07-Film preservatives,false,true,false,0,,,Sweden,No longer supported,,,COMMISSION IMPLEMENTING DECISION (EU) 2022/2570,http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32022D2570,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1381/PT07,0,100.028.958,https://echa.europa.eu/substance-information/-/substanceinfo/100.028.958
Silver nitrate,231-853-9,7761-88-8,1381,"PT09-Fibre, leather, rubber and polymerised materials preservatives",false,true,false,0,,,Sweden,,Initial application for approval in progress,Competent authority evaluation,,,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1381/PT09,0,100.028.958,https://echa.europa.eu/substance-information/-/substanceinfo/100.028.958
Silver nitrate,231-853-9,7761-88-8,1381,PT11-Preservatives for liquid-cooling and processing systems,false,true,false,0,,,Sweden,,Initial application for approval in progress,Competent authority evaluation,,,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1381/PT11,0,100.028.958,https://echa.europa.eu/substance-information/-/substanceinfo/100.028.958
Silver phosphate glass,608-534-1,308069-39-8,1441,PT02-Disinfectants and algaecides not intended for direct application to humans or animals,true,false,false,0,,,Sweden,,Initial application for approval in progress,Competent authority evaluation,,,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1441/PT02,0,100.123.118,https://echa.europa.eu/substance-information/-/substanceinfo/100.123.118
Silver phosphate glass,608-534-1,308069-39-8,1441,PT04-Food and feed area,false,true,false,0,,,Sweden,,Initial application for approval in progress,Competent authority evaluation,,,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1441/PT04,0,100.123.118,https://echa.europa.eu/substance-information/-/substanceinfo/100.123.118
Silver phosphate glass,608-534-1,308069-39-8,1441,PT07-Film preservatives,true,false,false,0,,,Sweden,,Initial application for approval in progress,Competent authority evaluation,,,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1441/PT07,0,100.123.118,https://echa.europa.eu/substance-information/-/substanceinfo/100.123.118
Silver phosphate glass,608-534-1,308069-39-8,1441,"PT09-Fibre, leather, rubber and polymerised materials preservatives",true,false,false,0,,,Sweden,,Initial application for approval in progress,Competent authority evaluation,,,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1441/PT09,0,100.123.118,https://echa.europa.eu/substance-information/-/substanceinfo/100.123.118
silver phosphoborate glass,968-060-9,2677731-62-1,2223,PT02-Disinfectants and algaecides not intended for direct application to humans or animals,true,false,false,0,,,Sweden,,Initial application for approval in progress,Competent authority evaluation,,,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2223/PT02,0,100.398.208,https://echa.europa.eu/substance-information/-/substanceinfo/100.398.208
silver phosphoborate glass,968-060-9,2677731-62-1,2223,PT04-Food and feed area,false,true,false,0,,,Sweden,,Initial application for approval in progress,Competent authority evaluation,,,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2223/PT04,0,100.398.208,https://echa.europa.eu/substance-information/-/substanceinfo/100.398.208
silver phosphoborate glass,968-060-9,2677731-62-1,2223,PT07-Film preservatives,true,false,false,0,,,Sweden,,Initial application for approval in progress,Competent authority evaluation,,,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2223/PT07,0,100.398.208,https://echa.europa.eu/substance-information/-/substanceinfo/100.398.208
silver phosphoborate glass,968-060-9,2677731-62-1,2223,"PT09-Fibre, leather, rubber and polymerised materials preservatives",true,false,false,0,,,Sweden,,Initial application for approval in progress,Competent authority evaluation,,,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2223/PT09,0,100.398.208,https://echa.europa.eu/substance-information/-/substanceinfo/100.398.208
Silver sodium hydrogen zirconium phosphate,422-570-3,265647-11-8,1382,PT01-Human hygiene,true,false,false,0,,,Sweden,No longer supported,,,Decision (EU) 2020/1036 ,http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1382/PT01,0,100.102.114,https://echa.europa.eu/substance-information/-/substanceinfo/100.102.114
Silver sodium hydrogen zirconium phosphate,422-570-3,265647-11-8,1382,PT02-Disinfectants and algaecides not intended for direct application to humans or animals,true,false,false,0,,,Sweden,Not approved,,,Decision (EU) 2019/1959 ,http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32019D1959,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1382/PT02,0,100.102.114,https://echa.europa.eu/substance-information/-/substanceinfo/100.102.114
Silver sodium hydrogen zirconium phosphate,422-570-3,265647-11-8,1382,PT04-Food and feed area,true,false,false,0,,,Sweden,Not approved,,,Commission Implementing Decision (EU) 2023/2052,http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32023D2052,-,No,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1382/PT04,0,100.102.114,https://echa.europa.eu/substance-information/-/substanceinfo/100.102.114
Silver sodium hydrogen zirconium phosphate,422-570-3,265647-11-8,1382,PT07-Film preservatives,true,false,false,0,,,Sweden,Not approved,,,Decision (EU) 2019/1959 ,http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32019D1959,-,No,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1382/PT07,0,100.102.114,https://echa.europa.eu/substance-information/-/substanceinfo/100.102.114
Silver sodium hydrogen zirconium phosphate,422-570-3,265647-11-8,1382,"PT09-Fibre, leather, rubber and polymerised materials preservatives",true,false,false,0,,,Sweden,,Initial application for approval in progress,Opinion development by BPC,,,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1382/PT09,0,100.102.114,https://echa.europa.eu/substance-information/-/substanceinfo/100.102.114
Silver zeolite,620-078-5,130328-18-6,1447,PT02-Disinfectants and algaecides not intended for direct application to humans or animals,true,false,false,0,,,Sweden,Not approved,,,Decision (EU) 2019/1960,http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32019D1960,-,No,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1447/PT02,0,100.106.277,https://echa.europa.eu/substance-information/-/substanceinfo/100.106.277
Silver zeolite,620-078-5,130328-18-6,1447,PT04-Food and feed area,true,false,false,0,,,Sweden,Not approved,,,COMMISSION IMPLEMENTING DECISION (EU) 2023/2648,http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32023D2648,-,Under assessment,https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1447/PT04,0,100.106.277,https://echa.europa.eu/substance-information/-/substanceinfo/100.106.277
